"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30570-1438","1","QCraft.ai","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"10767-1437","1","Bentley Motors, Inc.","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30533-1436","1","STEER Tech","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"31101-1435","1","Yandex Self Driving Group Inc.","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"31096-1432","1","MV Transportation, Inc","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1550-1431","1","Lamborghini (Automobili Lamborghini)","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"2622-1430","1","Bendix Commercial Vehicle Systems, LLC","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30330-1429","1","TORC Robotics, Inc.","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30390-1427","1","Helm.ai","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30930-1426","1","MANDO Mobility Solutions","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30414-1425","1","Easymile Inc.","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30830-1424","1","Local Motors Industries","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30711-1423","1","Pony.ai","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"31030-1421","1","Dominion Energy","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"945-1420","1","Nissan North America, Inc.","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"20681-1419","1","McLaren Automotive Incorporated","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"12381-1418","1","Daimler Trucks North America, LLC","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"29229-1417","1","Lyft, Inc.","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30810-1416","1","Verizon","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30370-1414","1","TuSimple","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30391-1409","1","Kodiak Robotics","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30410-1403","1","Motional","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"19901-1402","1","Valeo","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30433-1401","1","DiDi Labs","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30630-1400","1","Ambarella","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30791-1399","1","AutoX Technologies Inc","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"29771-1385","1","BorgWarner","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30432-1381","1","Apex.AI Inc.","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30550-1380","1","Intel Corporation","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30411-1125","1","Pronto AI","Monthly - No Incidents","8","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30411-1378","1","Pronto AI","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"31099-1377","1","Telenav, Inc.","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1263-1361","1","Suzuki Motor USA, LLC","Monthly - No Incidents","10","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30631-1360","1","Locomation, Inc. ","Monthly - No Incidents","9","2021","OCT-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30730-1342","1","Perrone Robotics, Inc","Monthly - No Incidents","8","2021","SEP-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30890-1337","1","Transdev Services Inc.","Monthly - No Incidents","8","2021","SEP-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30890-1336","1","Transdev Services Inc.","Monthly - No Incidents","9","2021","SEP-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"31030-1334","1","Dominion Energy","Monthly - No Incidents","8","2021","SEP-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1042-1316","1","Porsche Cars North America, Inc.","Monthly - No Incidents","9","2021","SEP-2021",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"540-1315","1","General Motors, LLC","Monthly","9","2021","SEP-2021","5G21A6P05L4"," ","N/A","Chevrolet","Bolt"," ","2020"," ","0e07360d9d38851","29293"," ","In-Vehicle (Commercial / Test)","","Y"," ","","","Cruise"," "," "," "," "," ","Y"," "," ","","JUL-2021"," ","AUG-2021","21:38"," ","dfa7cebb30de052","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","Unknown","No"," "," "," "," "," "," "," "," ","Y"," "," ","Stopped","No","No","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Unknown"," ","On August [XXX], 2021, GM Cruise Holdings LLC ('Cruise') filed an Incident Report (the 'Report') under the Standing General Order 2021-01 dated June 29, 2021 (the 'Order').  General Motors LLC ('GM') manufactured the Cruise-owned and operated motor vehicle involved in the alleged incident summarized in the Incident Report.  Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report.  GM has selected 'Unknown' in the 'ADS version' and 'ODD time' fields solely to avoid a second submission of nonpublic Cruise CBI; GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference.  GM's submission is based on facts supplied to GM by Cruise.  GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report.   (Reference file: 30412-1089-1)."," "
